TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
00:28.9,0,10.182.695,0.9982506,15.413.694,0,0.50637335,0.4921247,12.141.057,0,0.33448312,0.3829199,0.8057491,0,0.0859524,0.19000717,0.6325166,0,-0.16974,0.07871468,0.16774312,64.750.916,77.886.444,79.457.874,97.871.796,891.685,-0.149841309,0.119140625,0.993347168,227.294.921.875,-282.623.291.015.625,4.373.931.884.765.620,1,4,1,1,2,85,,202,RHS,Female,No,Left
00:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
00:29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
00:29.9,0,0.46737626,0.6535898,15.413.694,0,0.18061472,0.20477974,12.141.057,0,0.2990881,0.2152876,0.8057491,0,-0.06749751,0.07149023,0.6325166,0,-0.28108662,-0.12670526,0.16774312,80.747.253,79.296.704,7.712.088,90.538.464,7.675.824,-0.095397949,0.09765625,10.018.310.546.875,2.474.822.998.046.870,-414.215.087.890.625,4.964.599.609.375,1,2,1,1,2,85,,202,RHS,Female,No,Left
00:29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
00:30.9,0,0.25946933,0.97406137,13.635.532,0,-0.2320089,0.11817744,1.177.227,0,0.16254942,0.33077186,0.43908352,0,0.011023602,0.016589444,0.7217751,0,-0.40385154,-0.30505,0.28677565,5.806.227,8.038.461,7.768.498,98.113.556,76.274.725,-0.088928223,0.111938477,10.177.001.953.125,4.583.282.470.703.120,-6.452.484.130.859.370,-6.691.741.943.359.370,1,2,1,1,1,80,,202,RHS,Female,No,Left
00:31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
00:31.9,0,0.19655596,0.8963104,12.780.453,0,-0.21011518,0.10234864,0.9555783,0,-0.011735559,0.328989,0.4071435,0,-0.17378217,-0.043980666,0.70337975,0,-0.4592584,-0.45808178,0.26547647,6.039.927,7.921.612,77.483.514,8.260.073,7.683.883,-0.124023438,0.107849121,10.013.427.734.375,441.131.591.796.875,-6.587.066.650.390.620,-34.393.310.546.875,1,2,1,1,1,80,,202,RHS,Female,No,Left
00:32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
00:32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,202,RHS,Female,No,Left
