TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
20:43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89,305,RHS,Male,No,Left
20:44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,305,RHS,Male,No,Left
20:44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,305,RHS,Male,No,Left
20:44.6,0.567564172,-0.241396403,1.31464525,0.761654004,0.616396132,-0.003324342,0.157608151,0.445130736,1.133893847,0.326447035,-0.011662796,0.98906988,0.813168306,0.04586142,0.776825453,1.169924406,0.685061185,-0.517335096,0.084842371,0.904771299,826.007326,783.2967033,658.7912088,815.1282051,704.7252747,0.559509,-0.171631,0.823669,-1.607513,-7.207642,-9.704895,1,2,1,2,2,95,,305,RHS,Male,No,Left
20:45.6,0.567564172,-0.241396403,1.31464525,0.761654004,0.616396132,-0.003324342,0.157608151,0.445130736,1.133893847,0.326447035,-0.011662796,0.98906988,0.813168306,0.04586142,0.776825453,1.169924406,0.685061185,-0.517335096,0.084842371,0.904771299,799.010989,796.5934066,607.2161172,821.1721612,751.8681319,0.602112,-0.124329,0.817566,1.143951,-6.504822,-0.919647,1,2,1,2,2,95,,305,RHS,Male,No,Left
20:46.6,0.567564172,-0.241396403,1.31464525,0.761654004,0.616396132,-0.003324342,0.157608151,0.445130736,1.133893847,0.326447035,-0.011662796,0.98906988,0.813168306,0.04586142,0.776825453,1.169924406,0.685061185,-0.517335096,0.084842371,0.904771299,807.4725275,793.7728938,758.7179487,772.4175824,622.9304029,0.536194,-0.158508,0.833435,0.254211,-5.196381,2.168274,1,2,1,2,2,95,,305,RHS,Male,No,Left
20:47.6,1.022986246,0.164595806,1.31464525,0.761654004,0.1996892,0.12379217,0.157608151,0.445130736,0.99306192,0.098714418,-0.011662796,0.98906988,1.020635691,-0.097700859,0.776825453,1.169924406,0.413732869,-0.167209347,0.084842371,0.904771299,803.4432234,781.6849817,762.7472527,819.96337,672.8937729,0.616882,-0.165161,0.782166,5.71228,-4.187012,-1.293488,1,1,1,2,1,95,,305,RHS,Male,No,Left
20:48.6,0.896349947,0.059596291,1.31464525,0.833022868,0.331005598,-0.099035044,0.157608151,0.782383782,1.280425647,0.150910064,-0.011662796,1.603158523,1.194982189,-0.06700907,0.776825453,1.422012691,0.46120465,-0.169826942,0.084842371,0.995222739,814.3223443,794.1758242,642.6739927,797.8021978,757.5091575,0.665527,-0.144714,0.771606,6.108551,-4.508514,0.02243,1,1,1,2,1,95,,305,RHS,Male,No,Left
20:49.6,0.410595077,0.264947574,1.31464525,0.723114734,0.528439923,-0.431753023,0.157608151,0.720246003,1.383481727,0.127365551,-0.011662796,1.63864639,1.146303601,0.038947152,0.776825453,1.515829352,0.492413389,-0.091443656,0.084842371,0.99713247,804.2490842,760.3296703,833.2600733,840.9157509,692.6373626,0.552429,-0.13446,0.838074,1.861725,6.729126,-7.110443,1,1,1,2,1,95,,305,RHS,Male,No,Left
20:49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,305,RHS,Male,No,Left
