TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
27:13.1,0.53095365,1.4817528,1.3822074,0.6273216,-0.3351942,1.0466638,0.86072606,0.32266834,0.93545276,0.546254,0.34222412,0.17296873,1.4624833,-0.14219767,0.015239281,0.55088663,1.1616321,-0.715088,-0.42481625,0.2767826,952.9304,839.304,946.08057,897.72894,738.5714,-0.024780273,0.028503418,1.021789551,2.968292236,-10.82641602,-0.897216797,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:14.1,0.53095365,1.2086635,1.3641956,0.6273216,-0.3351942,0.41811073,0.7929858,0.32266834,0.93545276,0.47607204,0.71729684,0.17296873,1.4624833,0.16835707,-0.058101293,0.55088663,1.1616321,-5.64E-04,-0.23940557,0.2767826,848.1685,826.0073,898.1319,701.9048,814.7253,-0.01348877,0.023132324,1.01751709,2.564544678,-5.794525146,1.241149902,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,RHS,Male,Yes,Right
27:15.1,0.53095365,1.1284292,1.254414,0.6273216,-0.3351942,0.6209203,0.43978757,0.32266834,0.93545276,0.51612777,0.632155,0.17296873,1.4624833,0.019338444,0.008057967,0.55088663,1.1616321,-0.37202668,-0.3411841,0.2767826,851.39197,813.5165,876.3736,869.5238,848.5714,0.015197754,0.023620605,1.014709473,3.065490723,-6.459960938,-0.927124023,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:16.1,0.53095365,1.1034998,0.8088072,0.6273216,-0.3351942,0.5438693,0.50551635,0.32266834,0.93545276,0.3437157,0.47852623,0.17296873,1.4624833,-0.08086834,0.05349648,0.55088663,1.1616321,-0.5248372,-0.32729915,0.2767826,831.6484,810.293,857.8388,778.46155,834.0659,0.006835938,0.025268555,1.011474609,2.908477783,-4.912261963,0.351409912,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:17.2,1.1742748,0.7244472,0.9687769,0.6273216,0.56031954,0.010169427,0.6836686,0.32266834,0.75782984,0.21854512,0.4448494,0.17296873,0.6570095,-0.07607417,0.14787826,0.55088663,0.43357843,-0.5610688,-0.50357866,0.2767826,823.5897,817.1429,849.7802,793.7729,650.7326,0.004516602,0.015930176,1.007202148,4.635620117,-4.224395752,-1.502838135,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:18.2,1.1088642,0.77368987,0.86880744,0.6273216,0.5562612,0.2876265,0.2860037,0.32266834,0.88024235,0.3935444,0.39648697,0.17296873,0.5877684,-0.07303534,0.18378298,0.55088663,0.43044505,-0.5660517,-0.51655537,0.2767826,893.2967,797.3993,838.49817,832.4542,695.4579,0.008178711,0.010559082,1.023864746,3.87298584,-5.891723633,-1.039276123,1,1,1,1,1,45,,217,RHS,Male,Yes,Right
27:19.2,1.1092051,0.69317716,0.83666706,0.6273216,0.55655193,0.45568424,0.3756958,0.32266834,0.7501836,0.5116913,0.58333623,0.17296873,0.4687172,-0.086328894,-0.06229965,0.55088663,0.42862535,-0.576911,-0.4420164,0.2767826,848.1685,800.2198,835.6777,732.52747,747.03296,0.02154541,0.01965332,1.023864746,3.424377441,-7.028198242,-0.007476807,1,1,1,1,1,45,,217,RHS,Male,Yes,Right
27:20.2,1.1092051,0.6022433,0.60458297,0.6273216,0.55655193,0.4058104,0.17749512,0.32266834,0.7501836,0.39594364,0.51934606,0.17296873,0.4687172,-0.06348677,-0.006889936,0.55088663,0.42862535,-0.5904959,-0.48911712,0.2767826,838.9011,788.93774,844.94507,889.2674,803.8461,0.016662598,0.006774902,1.020935059,2.183227539,-5.951538086,0.157012939,1,2,1,1,2,45,,217,RHS,Male,Yes,Right
27:21.3,1.0491838,0.9830254,0.7327146,0.6273216,0.98127526,0.6011895,0.33729059,0.32266834,0.6537274,0.464885,0.19226602,0.17296873,0.9357756,-0.13609286,0.042588923,0.55088663,0.45105574,-0.59108216,-0.4032634,0.2767826,829.6337,780.4762,853.8095,885.64105,655.9707,0.027648926,0.01184082,1.010864258,2.198181152,-4.859924316,1.031799316,1,1,1,1,1,45,,217,RHS,Male,Yes,Right
