TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
21:09.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89,132,RHS,Female,Yes,Right
21:09.1,0,0,1.3109834,0,0,0,1.058512,0,0,0,0.97119766,0,0,0,0.64136446,0,0,0,-0.2363801,0,17.728937,501.24542,1029.8901,1621.7949,864.2857,0.328552246,-0.229980469,0.957641602,-2.691650391,-5.555267334,0,1,4,4,2,2,60,,132,RHS,Female,Yes,Right
21:09.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,132,RHS,Female,Yes,Right
21:10.1,0,0,1.3109834,0,0,0,1.058512,0,0,0,0.97119766,0,0,0,0.64136446,0,0,0,-0.2363801,0,0,0,850.18317,0,780.87915,0.336791992,-0.269958496,0.946960449,3.618774414,-6.093597412,-0.86730957,1,4,4,2,4,55,,132,RHS,Female,Yes,Right
21:11.1,0,0,1.3109834,0,0,0,1.058512,0,0,0,0.97119766,0,0,0,0.64136446,0,0,0,-0.2363801,0,0,615.6777,775.64105,0,752.674,0.32635498,-0.261535645,0.922973633,3.828125,-4.658050537,0.613098145,1,4,4,2,2,55,,132,RHS,Female,Yes,Right
21:11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,132,RHS,Female,Yes,Right
21:11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,132,RHS,Female,Yes,Right
21:12.1,0,0,1.3109834,0,0,0,1.058512,0,0,0,0.97119766,0,0,0,0.64136446,0,0,0,-0.2363801,0,0,92.673996,945.2747,0,759.5238,0.316955566,-0.266723633,0.928955078,2.407531738,-4.687957764,-0.336456299,1,4,4,1,4,55,,132,RHS,Female,Yes,Right
21:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,132,RHS,Female,Yes,Right
21:13.1,0,0,1.3109834,0,0,0,1.058512,0,0,0,0.97119766,0,0,0,0.64136446,0,0,0,-0.2363801,0,0,400.51282,778.86444,0,699.0842,0.330749512,-0.255249023,0.928039551,3.125305176,-5.136566162,0.643005371,1,4,4,2,4,55,,132,RHS,Female,Yes,Right
