,Unnamed: 0,Unnamed: 0.1,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
12,12,12,2022-11-01 21:38:30.936,0.97583264,0.0,0.43501726,0.95036703,0.30352074,0.0,0.5852288,0.505014,0.77353513,0.0,0.80667526,0.9100137,0.6752241,0.0,0.46431553,0.69415116,0.55777746,0.0,-0.08266132,0.10369386,778.46155,804.2491,785.7143,766.3736,647.50916,0.240234375,0.41143798828125,0.8992919921875,3.70849609375,-4.673004150390625,0.800018310546875,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
13,13,13,2022-11-01 21:38:31.949,1.015058,0.0,0.6444525,1.165754,0.65303975,0.0,0.6753657,0.73109037,0.80780613,0.0,0.8798256,1.0028182,0.8050275,0.0,0.3762435,0.78518593,0.4537627,0.0,-0.029625684,0.18699373,794.17584,105.567764,791.3553,798.60803,1054.0659,0.2503662109375,0.416015625,0.89691162109375,3.072967529296875,-5.14404296875,0.37384033203125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
14,14,14,2022-11-01 21:38:32.973,1.1803253,0.0,0.8524219,1.2341056,0.70041394,0.0,0.6762206,0.75273716,0.8315697,0.0,0.7852216,0.97624457,0.85517585,0.0,0.4405497,0.73248243,0.55431604,0.0,0.053132858,0.22163059,825.6044,726.4835,827.2161,803.8461,780.87915,0.22808837890625,0.43292236328125,0.9007568359375,2.983245849609375,4.508514404296875,5.21881103515625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
15,15,15,2022-11-01 21:38:33.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
16,16,16,2022-11-01 21:38:33.988,0.63942033,0.0,0.6768008,0.84823793,0.19231324,0.0,0.6699859,0.75145495,0.57747036,0.0,0.7316604,0.8767058,0.686703,0.0,0.4884418,0.63319993,0.5752896,0.0,-0.07017124,0.21116063,837.28937,840.10986,821.1722,814.3223,736.9597,0.244873046875,0.40863037109375,0.9129638671875,3.45428466796875,-5.316009521484375,-0.665435791015625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
17,17,17,2022-11-01 21:38:35.005,1.012969,0.0,0.5321274,1.0014242,0.9364814,0.0,0.688816,0.6729662,0.96007895,0.0,0.68166107,0.7390412,0.93099636,0.0,0.54471415,0.431649,0.6364289,0.0,-0.118285984,0.10101261,809.0842,350.9524,811.0989,800.2198,878.7912,0.2518310546875,0.3990478515625,0.90283203125,3.431854248046875,-4.792633056640625,1.06170654296875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
18,18,18,2022-11-01 21:38:36.036,0.89798063,0.0,1.212783,0.8901133,0.881251,0.0,0.9128375,0.60938054,1.1308794,0.0,1.0596291,0.99434835,0.75491345,0.0,0.51446116,0.6056069,0.59293085,0.0,-0.18759663,0.06493262,815.9341,217.17949,803.44324,811.9048,966.63007,0.24566650390625,0.4019775390625,0.8997802734375,2.624359130859375,-4.05242919921875,-0.5682373046875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
19,19,19,2022-11-01 21:38:37.069,1.0942681,0.0,1.280374,1.2315311,1.0268923,0.0,1.2687237,1.0319917,0.79476696,0.0,1.1115927,0.74682957,0.78032005,0.0,0.7037387,0.7792047,0.32734168,0.0,-0.22782992,0.19719434,839.304,606.0073,813.5165,839.707,862.674,0.24969482421875,0.40106201171875,0.90283203125,2.773895263671875,-3.648681640625,-0.097198486328125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
20,20,20,2022-11-01 21:38:38.078,1.3225489,0.0,1.1829686,1.3653243,1.0253443,0.0,1.3740307,1.103776,0.9651385,0.0,1.2708538,0.7583185,0.93745035,0.0,0.96245193,0.9039103,0.32635388,0.0,-0.23283744,0.35218373,830.84247,908.20514,813.5165,843.73627,862.674,0.237060546875,0.4039306640625,0.90411376953125,3.386993408203125,-4.0673828125,-0.07476806640625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
21,21,21,2022-11-01 21:38:39.085,0.9065293,0.0,1.0550667,1.0503168,0.8977266,0.0,1.0235035,0.86287206,0.94559216,0.0,1.2698064,0.8243206,0.79246634,0.0,0.5951673,0.7174352,0.43735504,0.0,-0.15555902,0.34835532,791.75824,496.00732,772.4176,813.91943,956.55676,0.24542236328125,0.407470703125,0.89794921875,3.431854248046875,-4.478607177734375,-0.889739990234375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
22,22,22,2022-11-01 21:38:40.129,0.592271,0.0,1.140099,0.7221795,0.8106975,0.0,0.8808068,0.814811,0.8958326,0.0,1.2301117,0.8057205,0.7366632,0.0,0.39732534,0.5486032,0.4879521,0.0,-0.1624772,0.21122588,806.6667,689.011,785.7143,788.5348,806.26373,0.31353759765625,0.3951416015625,0.89520263671875,2.37762451171875,-3.69354248046875,-1.973876953125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
23,23,23,2022-11-01 21:38:40.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
24,24,24,2022-11-01 21:38:41.142,1.4316856,0.0,1.2872338,1.3240108,1.5779698,0.0,0.6822071,1.3315275,1.4617417,0.0,1.0748441,1.5424166,0.8887403,0.0,0.4104587,0.746975,0.57220614,0.0,0.025223812,0.32589304,824.7985,778.0586,807.47253,852.1978,713.5897,0.23052978515625,0.41375732421875,0.9072265625,3.715972900390625,-6.220703125,-0.291595458984375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
25,25,25,2022-11-01 21:38:42.164,1.5173917,0.0,0.9397823,1.4442282,1.6659077,0.0,0.35809857,1.5591645,1.4619389,0.0,0.5524708,1.5629613,0.8540284,0.0,0.38727242,0.8377621,0.4923473,0.0,-0.29325506,0.030313749,830.0366,931.5751,817.5458,835.6777,815.12823,0.24395751953125,0.40863037109375,0.88946533203125,4.015045166015625,-4.7552490234375,0.40374755859375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
26,26,26,2022-11-01 21:38:43.189,0.8904349,0.0,1.1086612,0.6557105,0.5517341,0.0,0.56449825,0.6371564,0.84256715,0.0,0.84286714,0.76445943,0.7384345,0.0,0.38123187,0.7131714,0.2628073,0.0,-0.27806184,0.06677686,807.0696,709.5604,801.4286,826.0073,745.82416,0.2379150390625,0.4083251953125,0.89990234375,2.930908203125,-4.837493896484375,-0.037384033203125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
27,27,27,2022-11-01 21:38:44.223,0.8156015,0.0,1.249433,0.8377201,0.47809997,0.0,0.7666536,0.44216123,0.5408633,0.0,0.8426363,0.62796926,0.5974322,0.0,0.3300477,0.5518307,0.3322705,0.0,-0.22764713,0.009510106,789.34064,780.87915,788.5348,780.07324,697.0696,0.2344970703125,0.407470703125,0.90252685546875,1.68975830078125,-5.562744140625,-0.35888671875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
28,28,28,2022-11-01 21:38:45.242,0.8539666,0.0,0.7744945,0.937505,0.60327244,0.0,0.8972525,0.45756313,0.4388098,0.0,0.8249817,0.67997205,0.49963167,0.0,0.38185313,0.44503042,0.3151735,0.0,-0.21887268,-0.031783633,809.4872,975.09155,803.44324,784.5055,756.7033,0.243896484375,0.4058837890625,0.89569091796875,3.357086181640625,-4.44122314453125,-0.6280517578125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
29,29,29,2022-11-01 21:38:46.262,1.0784012,0.0,1.0919551,1.1190804,0.74981457,0.0,0.86868334,0.535849,0.62569946,0.0,0.41596928,0.6419303,0.8493207,0.0,0.39214653,0.6745494,0.30879837,0.0,-0.23215607,0.2065108,772.8205,285.27472,773.6264,767.1795,994.0293,0.23809814453125,0.41107177734375,0.90032958984375,3.5888671875,-5.03936767578125,0.171966552734375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
30,30,30,2022-11-01 21:38:47.276,1.0827701,0.0,1.1071786,1.1030135,0.53753513,0.0,0.7816199,0.49866122,0.856239,0.0,0.6497303,0.7321171,0.8243723,0.0,0.2444555,0.6215064,0.409379,0.0,-0.23654184,0.11011276,823.1868,181.31868,820.7692,799.81683,945.6777,0.24151611328125,0.41546630859375,0.89422607421875,2.7215576171875,-4.26177978515625,-0.538330078125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
31,31,31,2022-11-01 21:38:48.294,1.014652,0.0,1.0641818,1.0799353,0.12647152,0.0,0.43297777,-0.013763714,0.84562314,0.0,0.69205487,0.55122507,0.77551425,0.0,0.25443423,0.6916623,0.37534672,0.0,-0.37944165,0.011408885,798.60803,538.71796,794.57874,782.0879,703.91943,0.23876953125,0.4140625,0.89886474609375,3.0206298828125,-4.284210205078125,0.007476806640625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
32,32,32,2022-11-01 21:38:49.331,1.1197252,0.0,1.089541,1.0648966,0.41727,0.0,0.49677786,0.7932151,0.8527069,0.0,0.77389145,0.5579889,0.7267964,0.0,0.24504721,0.8309915,0.29883817,0.0,-0.2919911,0.33678296,816.7399,704.7253,805.05493,791.75824,695.05493,0.23577880859375,0.4183349609375,0.89862060546875,2.6617431640625,-4.71038818359375,-0.515899658203125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
33,33,33,2022-11-01 21:38:50.357,1.2600214,0.0,1.1969333,1.2845169,0.48949632,0.0,0.64519227,0.7848564,0.80672055,0.0,0.77841103,0.7038813,0.63368416,0.0,0.37049985,0.90958095,0.12728651,0.0,-0.21604508,0.24028544,792.5641,322.74725,796.1905,797.3993,950.10986,0.237548828125,0.41302490234375,0.89459228515625,3.06549072265625,-3.90289306640625,-0.40374755859375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
34,34,34,2022-11-01 21:38:51.371,0.82751477,0.0,1.1576005,0.749415,0.38331848,0.0,0.5319086,0.46975836,0.5441396,0.0,0.5933334,0.65453106,0.7898522,0.0,0.40573123,0.73022366,0.34151626,0.0,-0.26165003,-0.12523721,838.0952,872.3443,841.31866,835.6777,677.72894,0.23162841796875,0.42327880859375,0.895263671875,2.071075439453125,-4.029998779296875,-2.056121826171875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
35,35,35,2022-11-01 21:38:52.412,0.76375544,0.0,1.2664905,0.9805221,0.24845298,0.0,0.6668531,0.45682302,0.2946619,0.0,0.65474147,0.64384013,0.71078116,0.0,0.28551558,0.86460686,0.34138623,0.0,-0.33837658,-0.13777071,808.68134,1046.4103,776.04395,801.8315,779.67035,0.220947265625,0.41754150390625,0.8992919921875,3.386993408203125,-4.388885498046875,-0.889739990234375,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
36,36,36,2022-11-01 21:38:53.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
37,37,37,2022-11-01 21:38:53.421,0.91983503,0.0,1.3723077,0.76811093,0.4056229,0.0,1.2223493,0.5959522,0.8194527,0.0,1.2018209,0.69487643,0.72810924,0.0,0.7862317,0.44764742,0.5251333,0.0,-0.12490493,0.2735655,769.19415,809.89014,790.14655,774.83514,962.6007,0.2254638671875,0.42742919921875,0.8851318359375,4.14215087890625,-12.538604736328123,1.71966552734375,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
38,38,38,2022-11-01 21:38:54.436,0.8915559,0.0,1.3723077,0.56067735,0.459568,0.0,1.2223493,0.5640906,0.8194527,0.0,1.2018209,0.6572745,0.74905926,0.0,0.7862317,0.38908255,0.5439901,0.0,-0.12490493,0.21189733,857.8388,887.25275,796.99634,863.47986,803.44324,0.22021484375,0.42755126953125,0.8975830078125,4.942169189453125,-1.92901611328125,1.68975830078125,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
39,39,39,2022-11-01 21:38:55.452,0.8915559,0.0,1.3723077,0.56067735,0.459568,0.0,1.2223493,0.5640906,0.8194527,0.0,1.2018209,0.6572745,0.74905926,0.0,0.7862317,0.38908255,0.5439901,0.0,-0.12490493,0.21189733,831.6484,865.89746,820.3663,856.63007,790.54944,0.2249755859375,0.4337158203125,0.8900146484375,3.775787353515625,-5.00946044921875,0.142059326171875,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
40,40,40,2022-11-01 21:38:56.483,1.279027,0.0,1.3723077,0.56067735,0.9207814,0.0,1.2223493,0.5640906,0.85733956,0.0,1.2018209,0.6572745,0.9894019,0.0,0.7862317,0.38908255,0.38983008,0.0,-0.12490493,0.21189733,786.1172,703.91943,778.46155,808.68134,745.0183,0.23394775390625,0.44024658203125,0.88763427734375,1.801910400390625,-4.942169189453125,-0.650482177734375,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
41,41,41,2022-11-01 21:38:57.512,1.1939081,0.0,1.3723077,1.2339698,0.72409433,0.0,1.2223493,0.59350455,0.84958816,0.0,1.2018209,0.9093444,0.83119977,0.0,0.7862317,0.6258357,0.33122683,0.0,-0.12490493,0.12016688,807.8755,504.46887,807.0696,828.4249,948.0952,0.2159423828125,0.44158935546875,0.8956298828125,2.79632568359375,-4.433746337890625,-0.3289794921875,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
42,42,42,2022-11-01 21:38:58.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
43,43,43,2022-11-01 21:38:58.521,1.1451281,0.0,1.3723077,1.8168654,0.77649397,0.0,1.2223493,1.3514558,0.7678695,0.0,1.2018209,1.3079584,0.72512615,0.0,0.7862317,0.6331111,0.3162493,0.0,-0.12490493,0.10200197,788.93774,431.9414,786.52014,762.3443,929.9634,0.2236328125,0.43072509765625,0.87799072265625,4.5458984375,-4.56085205078125,2.235565185546875,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
44,44,44,2022-11-01 21:38:59.538,0.46516693,0.0,1.3723077,1.804215,-0.11352793,0.0,1.2223493,1.4535979,0.3160978,0.0,1.2018209,1.2571154,0.49398264,0.0,0.7862317,0.6311114,0.59416026,0.0,-0.12490493,0.037717376,792.96704,699.0842,804.2491,783.2967,789.34064,0.21514892578125,0.4185791015625,0.902587890625,3.611297607421875,-3.22998046875,-0.994415283203125,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
45,45,45,2022-11-01 21:39:00.552,0.70815706,0.0,1.1002066,0.88015914,0.28259167,0.0,0.17067276,0.510021,0.65075564,0.0,0.37798432,0.49536976,0.78281116,0.0,0.13548875,0.7049284,0.4792848,0.0,-0.23944353,0.108363636,838.49817,647.1062,815.5311,817.9487,849.7802,0.22003173828125,0.42083740234375,0.89886474609375,3.5888671875,-4.26177978515625,0.725250244140625,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
46,46,46,2022-11-01 21:39:01.584,1.1301702,0.0,1.2218053,1.4416947,0.64675766,0.0,0.37414125,0.64574003,0.6373173,0.0,0.5803336,0.89914924,0.87379813,0.0,0.19293341,0.9014614,0.3325208,0.0,-0.20096594,0.099997975,791.3553,701.0989,800.2198,789.7436,748.24176,0.2259521484375,0.4156494140625,0.90118408203125,3.162689208984375,-3.7982177734375,0.11962890625,1.0,1.0,4.0,1.0,1.0,65.0,,315,LHC,Male,Yes,Right
47,47,47,2022-11-01 21:39:02.591,1.0415869,0.0,1.199403,1.3810958,0.76444757,0.0,0.47127873,0.792651,0.5960763,0.0,0.42015788,0.74349076,0.6145112,0.0,0.30779666,0.640845,0.5607687,0.0,-0.2287757,0.1792958,783.2967,840.9158,788.1319,774.83514,686.99634,0.227294921875,0.409912109375,0.89666748046875,2.85614013671875,-3.611297607421875,0.64300537109375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
48,48,48,2022-11-01 21:39:03.595,1.0171356,0.0,1.199403,0.94261295,0.7899619,0.0,0.47127873,0.810345,0.44897965,0.0,0.42015788,0.77491003,0.7844617,0.0,0.30779666,0.5739062,0.60732305,0.0,-0.2287757,0.24783814,809.4872,691.02563,801.4286,776.4469,774.43225,0.21917724609375,0.41802978515625,0.89569091796875,2.968292236328125,-4.18701171875,-0.34393310546875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
49,49,49,2022-11-01 21:39:04.609,1.0557109,0.0,1.1540039,1.0660571,0.49043164,0.0,0.5346328,0.61674535,0.54491603,0.0,0.3648414,0.62258124,0.54960585,0.0,0.11412285,0.6388098,0.49651638,0.0,-0.25308746,0.1467762,801.4286,422.67398,805.8608,795.38464,980.7326,0.22149658203125,0.421142578125,0.90350341796875,2.4822998046875,-4.628143310546875,-0.620574951171875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
50,50,50,2022-11-01 21:39:05.626,0.86014587,0.0,1.2103919,0.8291348,0.52125454,0.0,0.48194155,0.47005212,0.7109145,0.0,0.5496191,0.95196015,0.6474037,0.0,0.25690374,0.7024891,0.4952278,0.0,-0.2683258,0.13879062,823.1868,588.68134,811.50183,821.1722,811.0989,0.21356201171875,0.42730712890625,0.89971923828125,3.701019287109375,-3.955230712890625,0.725250244140625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
51,51,51,2022-11-01 21:39:06.643,0.7823389,0.0,1.3313972,0.78520805,0.53149843,0.0,0.38616356,0.40405735,0.7051619,0.0,0.63869905,0.75647914,0.6745818,0.0,0.34913227,0.5471789,0.45986313,0.0,-0.30564576,0.024459273,810.696,759.5238,793.36993,787.326,698.2784,0.22882080078125,0.4239501953125,0.89471435546875,2.9608154296875,-4.314117431640625,-0.261688232421875,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
52,52,52,2022-11-01 21:39:07.670,0.8872032,0.0,0.9534752,0.84808546,0.7305044,0.0,0.53121,0.6802828,0.8063406,0.0,0.62460065,0.804249,0.82744414,0.0,0.21490113,0.47842947,0.35439795,0.0,-0.47116932,-0.03181213,801.8315,601.1722,836.4835,798.20514,754.68866,0.2254638671875,0.43408203125,0.89996337890625,2.145843505859375,-5.689849853515625,-0.665435791015625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
53,53,53,2022-11-01 21:39:08.692,0.49771726,0.0,0.66119057,0.90204155,0.7393231,0.0,0.89796394,0.8139073,0.7485595,0.0,0.43648458,0.76323336,0.6485976,0.0,0.019829083,0.507729,0.39607292,0.0,-0.43897092,-0.0059158867,858.6447,733.73627,802.6374,876.3736,784.10254,0.25079345703125,0.402099609375,0.9085693359375,2.534637451171875,-5.540313720703125,-1.786956787109375,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
54,54,54,2022-11-01 21:39:09.712,0.49771726,0.0,0.66119057,0.97733307,0.7393231,0.0,0.89796394,0.8032937,0.7485595,0.0,0.43648458,0.7385682,0.6485976,0.0,0.019829083,0.5505871,0.39607292,0.0,-0.43897092,-0.0027573537,820.3663,973.8828,787.326,825.6044,697.0696,0.23333740234375,0.4112548828125,0.89630126953125,1.921539306640625,-4.83001708984375,-0.665435791015625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
55,55,55,2022-11-01 21:39:10.736,0.49771726,0.0,1.125189,1.3104815,0.7393231,0.0,0.93667644,0.58300424,0.7485595,0.0,0.72622055,0.83372796,0.6485976,0.0,0.42603993,0.67337596,0.39607292,0.0,-0.05018304,0.12177738,835.2747,108.388275,834.0659,864.2857,1176.9597,0.2216796875,0.40704345703125,0.8966064453125,2.6617431640625,-3.60382080078125,-0.844879150390625,1.0,2.0,4.0,1.0,2.0,70.0,,315,LHC,Male,Yes,Right
56,56,56,2022-11-01 21:39:11.759,0.9233673,0.0,1.1076453,1.0121773,0.668784,0.0,0.9555077,0.5402839,0.9242056,0.0,0.8553155,0.9171441,0.8024419,0.0,0.42229113,0.63112456,0.3093839,0.0,-0.11306089,0.095082924,825.2015,638.6447,796.99634,815.9341,878.3883,0.22259521484375,0.41693115234375,0.90582275390625,2.49725341796875,-4.299163818359375,0.127105712890625,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
57,57,57,2022-11-01 21:39:12.785,0.9805501,0.0,1.0782341,0.96227384,0.76182705,0.0,0.74057835,0.63663334,0.76193506,0.0,0.56018186,0.8685331,0.82249826,0.0,0.49221832,0.597081,0.40522203,0.0,-0.108272076,0.18142489,1033.5165,700.696,1027.4725,1055.6776,896.9231,0.1998291015625,0.38958740234375,0.9134521484375,-11.446990966796877,-0.299072265625,-0.515899658203125,1.0,1.0,4.0,1.0,1.0,70.0,,315,LHC,Male,Yes,Right
58,58,58,2022-11-01 21:39:12.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
59,59,59,2022-11-01 21:39:13.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,315,LHC,Male,Yes,Right
