,Unnamed: 0,Unnamed: 0.1,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
11,11,11,2022-11-01 15:38:08.720,0.1669700730611165,0.0,0.0,0.4746930420874713,0.2998222501076005,0.0,0.0,0.5491099621667657,0.5989553764856609,0.0,0.0,0.6080425456456126,0.6201888679291949,0.0,0.0,0.5586598170781338,0.4358196446487736,0.0,0.0,0.3872294786310166,813.919413919414,890.4761904761905,910.2197802197802,803.8461538461539,666.8498168498169,0.382507,0.072327,0.914856,4.972076,-3.476715,0.388794,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
12,12,12,2022-11-01 15:38:09.718,0.2137536844469176,0.0,0.0,0.6329168362329368,0.1129440957929733,0.0,0.0,0.3781585599283184,0.6269526549707557,0.0,0.0,0.6747328235302358,0.5900934839277152,0.0,0.0,0.5271055001464273,0.3408580169390976,0.0,0.0,0.286466407067688,803.8461538461539,405.3479853479853,688.6080586080586,812.7106227106227,871.941391941392,0.381897,0.068298,0.925171,3.132782,-3.312225,-1.016846,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
13,13,13,2022-11-01 15:38:10.719,0.5855644791245305,0.0,0.0,0.9085658213761064,0.7913309607285838,0.0,0.0,0.6888688639075314,0.8696151678144862,0.0,0.0,0.9018942814083126,0.68255413330503,0.0,0.0,0.6772345869249029,0.4075492551605936,0.0,0.0,0.314975522424826,810.6959706959707,820.7692307692308,760.3296703296703,797.3992673992674,774.8351648351648,0.398315,0.081665,0.931641,4.044952,-4.98703,0.059814,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
14,14,14,2022-11-01 15:38:11.723,0.7886308587588211,0.0,0.0,0.692806362761678,0.7449011811806378,0.0,0.0,0.8280470372433897,0.93095640876413,0.0,0.0,1.070977734443827,0.5505252021527327,0.0,0.0,0.6977607852993899,0.44143964159447,0.0,0.0,0.2979495590541326,806.6666666666667,655.5677655677656,823.992673992674,781.6849816849817,946.8864468864468,0.396667,0.077087,0.943298,3.566437,-5.248718,1.166382,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
15,15,15,2022-11-01 15:38:12.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,311,LHS,Male,No,Right
16,16,16,2022-11-01 15:38:12.718,1.118153606062431,0.0,0.0,0.7540436642767651,0.9891423143742384,0.0,0.0,0.5338350838602589,0.8609708997330723,0.0,0.0,0.5028430102955419,0.3684614519740967,0.0,0.0,0.6152671450467195,0.265359201198359,0.0,0.0,0.3185862368715258,781.2820512820513,934.7985347985348,893.2967032967033,792.5641025641025,903.7728937728938,0.403442,0.080811,0.93103,2.033691,-5.016937,-1.951447,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
17,17,17,2022-11-01 15:38:13.719,1.277752134260589,0.0,0.0,0.685826967205881,1.005922161312584,0.0,0.0,0.8081789859131139,0.8550081927143616,0.0,0.0,0.8157624632219045,0.2982572859011842,0.0,0.0,0.7418830846240234,0.2603078910423443,0.0,0.0,0.5563521251399833,803.4432234432235,900.5494505494506,801.025641025641,805.054945054945,735.7509157509157,0.407837,0.079773,0.937988,2.818756,-6.235657,1.495361,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
18,18,18,2022-11-01 15:38:14.726,0.1097990459079699,0.0,0.0,0.7709123194834484,0.1894528127521266,0.0,0.0,0.6582220837823878,0.722672922191209,0.0,0.0,0.9057409899786346,0.65638510816775,0.0,0.0,0.6424124356868756,0.3358224173773374,0.0,0.0,0.495404147859007,811.5018315018315,602.7838827838827,807.4725274725275,799.8168498168499,872.3443223443223,0.398132,0.074585,0.928284,2.968292,-5.256195,0.545807,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
19,19,19,2022-11-01 15:38:15.722,0.2323289279817456,0.0,0.0,0.7230649156989252,0.0712045567354867,0.0,0.0,0.5629452322468648,0.8811786775000355,0.0,0.0,0.753349107169438,0.6531432817048405,0.0,0.0,0.5320977749236407,0.3307041325553807,0.0,0.0,0.2706389605091242,796.5934065934066,567.3260073260074,724.4688644688645,799.4139194139194,865.4945054945056,0.398499,0.072083,0.927185,2.586975,-3.970184,-0.209351,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
20,20,20,2022-11-01 15:38:16.717,0.1887325802784943,0.0,0.0,0.4463603869299928,0.1977797463467462,0.0,0.0,0.6780278239188446,0.8156443577782121,0.0,0.0,0.8135781694214527,0.5784198494184054,0.0,0.0,0.4321523197006684,0.171812293362034,0.0,0.0,0.2462128633101933,799.0109890109891,1048.424908424908,932.3809523809524,798.6080586080586,697.4725274725275,0.395752,0.069641,0.932983,2.422485,-4.9646,1.256104,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
21,21,21,2022-11-01 15:38:17.718,0.4058617657431303,0.0,0.0,0.3996065336226478,0.2721114232058409,0.0,0.0,0.6187235099952798,0.7710061967001163,0.0,0.0,0.7076098018523955,0.6911233231281685,0.0,0.0,0.4215915216110145,0.4248955207140897,0.0,0.0,0.3755192625608881,806.2637362637363,854.6153846153846,892.0879120879121,803.8461538461539,782.4908424908425,0.393799,0.069153,0.933777,2.945862,-3.917847,-0.710297,1.0,1.0,4.0,2.0,1.0,50.0,,311,LHS,Male,No,Right
