TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
27:47.4,1.4921483,0.5550078,0.75855786,1.009113,0.94019413,-0.2695808,-0.17260294,0.7355971,0.55503577,0.06755266,-0.10237542,1.0459179,0.7594274,0.30835113,-0.13616857,0.7407612,0.5791246,-0.13591306,-0.4423313,0.35186958,773.22345,816.337,1014.17584,683.36993,1050.8425,-0.12322998,0.137451172,1.002258301,2.84866333,-3.73840332,0.224304199,1,2,1,1,2,45,,217,LHS,Male,Yes,Right
27:47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
27:48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
27:48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
27:48.5,1.4921483,0.5550078,0.75855786,1.009113,0.94019413,-0.2695808,-0.17260294,0.7355971,0.55503577,0.06755266,-0.10237542,1.0459179,0.7594274,0.30835113,-0.13616857,0.7407612,0.5791246,-0.13591306,-0.4423313,0.35186958,821.978,819.9634,953.3333,681.3553,828.022,-0.0859375,0.138061523,1.004272461,2.504730225,-6.265563965,1.443023682,1,2,1,1,2,45,,217,LHS,Male,Yes,Right
27:49.5,1.4921483,0.5550078,0.75855786,1.009113,0.94019413,-0.2695808,-0.17260294,0.7355971,0.55503577,0.06755266,-0.10237542,1.0459179,0.7594274,0.30835113,-0.13616857,0.7407612,0.5791246,-0.13591306,-0.4423313,0.35186958,784.5055,813.1135,903.7729,945.6777,680.14655,-0.081665039,0.135009766,1.00378418,2.609405518,-3.499145508,0.08972168,1,2,1,1,2,45,,217,LHS,Male,Yes,Right
27:49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
27:50.5,1.4921483,0.5550078,0.75855786,1.009113,0.94019413,-0.2695808,-0.17260294,0.7355971,0.55503577,0.06755266,-0.10237542,1.0459179,0.7594274,0.30835113,-0.13616857,0.7407612,0.5791246,-0.13591306,-0.4423313,0.35186958,924.7253,830.84247,874.7619,805.4579,759.92676,-0.069519043,0.134643555,0.98223877,4.545898438,-4.867401123,-0.358886719,1,2,1,1,2,45,,217,LHS,Male,Yes,Right
27:50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
27:51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,217,LHS,Male,Yes,Right
