TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
23:50.3,0.9663051,0.65409964,11.956.856,0.88655734,0.30233675,0.8013086,12.115.396,0.59963536,0.9682834,0.6070077,0.39875817,0.683825,0.99010646,0.08315771,0.10227982,0.9045392,0.5096337,-0.36327833,-0.39682174,0.6865559,83.084.247,101.457.874,9.976.557,20.347.986,816.337,0.057678223,0.053405762,1.010.986.328.125,35.888.671.875,-4.299.163.818.359.370,-0.433654785,1,2,1,1,4,70,,208,RHS,Male,No,Left
23:51.3,0.9663051,0.65409964,11.956.856,0.88655734,0.30233675,0.8013086,12.115.396,0.59963536,0.9682834,0.6070077,0.39875817,0.683825,0.99010646,0.08315771,0.10227982,0.9045392,0.5096337,-0.36327833,-0.39682174,0.6865559,7.768.498,8.735.531,9.404.396,12.228.938,7.518.681,0.067443848,0.064575195,1.011.474.609.375,36.187.744.140.625,-4.358.978.271.484.370,-0.93460083,1,2,1,1,4,70,,208,RHS,Male,No,Left
23:52.3,0.9663051,0.65409964,10.479.176,0.88655734,0.30233675,0.8013086,10.810.572,0.59963536,0.9682834,0.6070077,0.621275,0.683825,0.99010646,0.08315771,0.3923578,0.9045392,0.5096337,-0.36327833,-0.23069252,0.6865559,77.846.155,85.582.416,9.569.597,3.884.249,8.538.095,0.056030273,0.059753418,100.799.560.546.875,3.102.874.755.859.370,-46.356.201.171.875,-0.88973999,1,2,1,1,4,60,,208,RHS,Male,No,Left
23:53.3,0.9663051,0.65409964,12.401.868,0.88655734,0.30233675,0.8013086,12.076.979,0.59963536,0.9682834,0.6070077,0.7298238,0.683825,0.99010646,0.08315771,0.32440406,0.9045392,0.5096337,-0.36327833,-0.28473437,0.6865559,7.542.857,827.619,91.868.134,0,78.128.204,0.052856445,0.051574707,101.129.150.390.625,24.822.998.046.875,-294.586.181.640.625,-2.429.962.158.203.120,1,2,1,1,4,60,,208,RHS,Male,No,Left
23:54.4,0.84531915,0.94999605,0.9860422,0.88655734,0.7325638,-0.1545294,0.05352585,0.59963536,13.601.991,0.28113455,0.1422707,0.683825,11.446.543,-0.03584022,-0.023975773,0.9045392,0.7691429,-0.4301939,-0.4353532,0.6865559,80.747.253,79.014.655,86.589.746,0,7.289.011,0.061828613,0.061279297,101.611.328.125,213.836.669.921.875,-4.732.818.603.515.620,3.028.106.689.453.120,1,1,1,1,4,60,,208,RHS,Male,No,Left
23:55.4,0.86969215,0.7117529,0.8559814,0.88655734,0.9104493,-0.03778871,-0.14334932,0.59963536,11.259.253,0.27876344,-0.14809166,0.683825,0.8334206,-0.15175751,-0.003473437,0.9045392,0.60151917,-0.40837017,-0.36061436,0.6865559,8.082.784,7.724.176,84.131.866,0,8.123.077,0.058898926,0.050842285,10.191.650.390.625,35.888.671.875,-1.323.394.775.390.620,-2.639.312.744.140.620,1,1,1,1,4,60,,208,RHS,Male,No,Left
23:56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,208,RHS,Male,No,Left
23:56.4,0.8958419,0.26410607,0.7054025,0.88655734,0.71180373,-0.19938342,0.06279364,0.59963536,0.8774682,0.11531139,-0.039816335,0.683825,0.68156224,-0.26221487,-0.007241768,0.9045392,0.4946604,-0.39378458,-0.44879267,0.6865559,79.860.803,75.227.106,810.696,16.217.949,6.938.461,0.032653809,0.054199219,10.318.603.515.625,3.431.854.248.046.870,-2.056.121.826.171.870,-21.832.275.390.625,1,1,1,1,4,60,,208,RHS,Male,No,Left
23:57.4,12.203.294,0.5276845,0.6577924,0.88655734,0.83980304,-0.062867925,0.08218135,0.59963536,0.73213905,0.31454688,0.045966044,0.683825,0.67723906,-0.090847336,-0.09315883,0.9045392,0.49086663,-0.47451842,-0.37445074,0.6865559,8.090.842,7.607.326,8.006.227,0,7.264.835,0.041748047,0.058166504,1.016.357.421.875,1.562.652.587.890.620,-617.584.228.515.625,26.617.431.640.625,1,1,1,1,4,60,,208,RHS,Male,No,Left
23:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,208,RHS,Male,No,Left
23:58.4,12.203.294,0.422569,0.4451227,0.88655734,0.83980304,-0.04117523,0.13590723,0.59963536,0.73213905,0.2675646,0.020268759,0.683825,0.67723906,-0.18743737,-0.07736849,0.9045392,0.49086663,-0.24398749,-0.27087256,0.6865559,8.054.579,76.516.486,7.965.934,16.520.147,5.931.135,0.041931152,0.052001953,102.349.853.515.625,18.243.408.203.125,-602.630.615.234.375,2.400.054.931.640.620,1,1,1,1,4,60,,208,RHS,Male,No,Left
