,Unnamed: 0,Unnamed: 0.1,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
0,0,0,2022-11-01 15:00:34.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89,309,LHC,Female,No,Right
1,1,1,2022-11-01 15:00:34.656,1.574205,0.5334428,0.53810483,0.0,1.6308004,0.18948826,0.12128705,0.0,1.9669826,0.52565426,0.4663357,0.0,1.8940341,0.8732872,0.83323634,0.0,0.922918,0.6749395,0.54421675,0.0,765.9707,778.0586,829.2308,809.0842,799.81683,0.61895751953125,0.204833984375,0.79010009765625,3.252410888671875,-5.136566162109375,0.2392578125,1.0,2.0,1.0,1.0,2.0,75.0,,309,LHC,Female,No,Right
2,2,2,2022-11-01 15:00:34.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,309,LHC,Female,No,Right
3,3,3,2022-11-01 15:00:35.658,1.574205,0.5334428,0.73897666,0.0,1.6308004,0.18948826,0.7113456,0.0,1.9669826,0.52565426,0.74946815,0.0,1.8940341,0.8732872,0.775507,0.0,0.922918,0.6749395,0.62066764,0.0,799.41394,776.4469,809.0842,835.2747,759.92676,0.6201171875,0.20428466796875,0.78704833984375,2.669219970703125,-4.97955322265625,0.246734619140625,1.0,2.0,1.0,1.0,2.0,75.0,,309,LHC,Female,No,Right
4,4,4,2022-11-01 15:00:36.679,0.91075313,0.8259754,0.4620396,0.42340603,0.5627909,0.61978877,0.5152079,0.08123416,1.3820736,0.6308985,0.777485,0.7455037,0.9871813,1.0228873,0.7395312,1.1523298,0.7340226,0.43303585,0.5594147,0.67957485,830.84247,820.3663,813.5165,832.4542,687.3993,0.6368408203125,0.21868896484375,0.77587890625,3.656158447265625,-5.682373046875,0.85235595703125,1.0,1.0,1.0,1.0,1.0,75.0,,309,LHC,Female,No,Right
5,5,5,2022-11-01 15:00:37.712,0.9800585,0.7790723,-0.1469864,0.37022686,0.49018246,0.4079996,-0.07889197,0.13641007,1.4143198,0.84586513,0.48404557,0.9528323,1.0386189,1.0266039,0.6561963,1.0491377,0.74035966,0.57044387,0.42166048,0.7998853,812.71063,815.9341,803.8461,812.3077,658.7912,0.634765625,0.20263671875,0.7713623046875,3.536529541015625,-4.628143310546875,0.710296630859375,1.0,1.0,1.0,1.0,1.0,75.0,,309,LHC,Female,No,Right
6,6,6,2022-11-01 15:00:38.740,0.7315141,0.4944283,-0.13744032,0.047225136,0.117447026,0.10693098,-0.05376871,-0.13911551,0.9365557,0.746034,0.562809,0.969284,0.96853954,0.9335568,0.5483998,0.9632967,0.70554435,0.66851753,0.3779549,0.69287777,832.0513,809.0842,817.5458,832.8571,589.0842,0.6341552734375,0.21026611328125,0.75823974609375,4.987030029296875,-4.366455078125,0.13458251953125,1.0,1.0,1.0,1.0,1.0,75.0,,309,LHC,Female,No,Right
7,7,7,2022-11-01 15:00:39.773,0.51082045,0.85850376,-0.3575102,0.260289,0.24462144,0.6265587,-0.09159565,0.010069387,0.9333802,0.8776409,0.37506437,0.6497649,0.8388059,0.68824285,0.53340703,0.8061612,0.69466317,0.37638173,0.09056674,0.5238076,845.34796,817.9487,809.4872,844.5421,769.59705,0.63397216796875,0.19671630859375,0.77569580078125,0.964508056640625,-2.235565185546875,-1.62994384765625,1.0,1.0,1.0,1.0,1.0,75.0,,309,LHC,Female,No,Right
8,8,8,2022-11-01 15:00:40.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,309,LHC,Female,No,Right
9,9,9,2022-11-01 15:00:40.795,0.4209867,0.7952544,0.25547928,0.5437063,0.39273593,0.4649443,0.2048607,0.29728046,0.90261066,0.7578335,0.604787,0.52580017,1.005288,0.91686445,0.728937,1.0240152,0.82103205,0.5683393,0.3621724,0.74312335,846.1539,818.7546,816.337,844.5421,730.10986,0.64520263671875,0.19970703125,0.75164794921875,2.444915771484375,-4.80010986328125,-0.545806884765625,1.0,1.0,1.0,1.0,1.0,75.0,,309,LHC,Female,No,Right
